type,spu_id,spu_name,category,sub_category,brand,specs,description,clean_text
product,SPU000071,百草味 智能手机 071型,手机通讯,智能手机,百草味,重量: 22.7kg | 规格: 旗舰版 | 颜色: 星空灰,百草味百草味 智能手机 071型，重量: 22.7kg | 规格: 旗舰版 | 颜色: 星空灰。手机通讯品类热销产品，累计好评5万+。超长续航5000mAh,百草味百草味 智能手机 071型，重量: 22.7kg | 规格: 旗舰版 | 颜色: 星空灰。手机通讯品类热销产品，累计好评5万+。超长续航5000mAh
product,SPU000072,李宁 智能手机 072型,手机通讯,智能手机,李宁,重量: 17.4kg | 颜色: 珍珠白,李宁李宁 智能手机 072型，重量: 17.4kg | 颜色: 珍珠白。手机通讯品类热销产品，累计好评32万+。支持5G全网通,李宁李宁 智能手机 072型，重量: 17.4kg | 颜色: 珍珠白。手机通讯品类热销产品，累计好评32万+。支持5G全网通
product,SPU000073,苹果 智能手机 073型,手机通讯,智能手机,苹果,颜色: 雾霾蓝 | 规格: Lite版,苹果苹果 智能手机 073型，颜色: 雾霾蓝 | 规格: Lite版。手机通讯品类热销产品，累计好评11万+。超长续航5000mAh,苹果苹果 智能手机 073型，颜色: 雾霾蓝 | 规格: Lite版。手机通讯品类热销产品，累计好评11万+。超长续航5000mAh
product,SPU000074,三星 智能手机 074型,手机通讯,智能手机,三星,颜色: 经典黑,三星三星 智能手机 074型，颜色: 经典黑。手机通讯品类热销产品，累计好评40万+。120Hz高刷屏,三星三星 智能手机 074型，颜色: 经典黑。手机通讯品类热销产品，累计好评40万+。120Hz高刷屏
product,SPU000075,良品铺子 智能手机 075型,手机通讯,智能手机,良品铺子,颜色: 珍珠白,【良品铺子旗舰店】良品铺子 智能手机 075型，颜色: 珍珠白。支持5G全网通。现在下单享限时包邮。,【良品铺子旗舰店】良品铺子 智能手机 075型，颜色: 珍珠白。支持5G全网通。现在下单享限时包邮。
product,SPU000076,格力 智能手机 076型,手机通讯,智能手机,格力,规格: 升级版 | 重量: 19.6kg,格力官方正品格力 智能手机 076型，规格: 升级版 | 重量: 19.6kg。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,格力官方正品格力 智能手机 076型，规格: 升级版 | 重量: 19.6kg。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000077,百草味 智能手机 077型,手机通讯,智能手机,百草味,重量: 11.2kg | 规格: Lite版,百草味官方正品百草味 智能手机 077型，重量: 11.2kg | 规格: Lite版。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。,百草味官方正品百草味 智能手机 077型，重量: 11.2kg | 规格: Lite版。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。
product,SPU000078,美的 智能手机 078型,手机通讯,智能手机,美的,重量: 3.4kg | 规格: 标准版,【美的旗舰店】美的 智能手机 078型，重量: 3.4kg | 规格: 标准版。高清AI四摄。现在下单享买二免一。,【美的旗舰店】美的 智能手机 078型，重量: 3.4kg | 规格: 标准版。高清AI四摄。现在下单享买二免一。
product,SPU000079,苹果 智能手机 079型,手机通讯,智能手机,苹果,重量: 24.9kg | 颜色: 樱花粉,苹果苹果 智能手机 079型，重量: 24.9kg | 颜色: 樱花粉。手机通讯品类热销产品，累计好评2万+。支持5G全网通,苹果苹果 智能手机 079型，重量: 24.9kg | 颜色: 樱花粉。手机通讯品类热销产品，累计好评2万+。支持5G全网通
product,SPU000080,美的 智能手机 080型,手机通讯,智能手机,美的,规格: 标准版 | 重量: 20.3kg | 颜色: 雾霾蓝,美的官方正品美的 智能手机 080型，规格: 标准版 | 重量: 20.3kg | 颜色: 雾霾蓝。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,美的官方正品美的 智能手机 080型，规格: 标准版 | 重量: 20.3kg | 颜色: 雾霾蓝。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000081,百草味 智能手机 081型,手机通讯,智能手机,百草味,重量: 4.1kg | 规格: 旗舰版 | 颜色: 樱花粉,【百草味旗舰店】百草味 智能手机 081型，重量: 4.1kg | 规格: 旗舰版 | 颜色: 樱花粉。高清AI四摄。现在下单享赠品随单送。,【百草味旗舰店】百草味 智能手机 081型，重量: 4.1kg | 规格: 旗舰版 | 颜色: 樱花粉。高清AI四摄。现在下单享赠品随单送。
product,SPU000082,百草味 智能手机 082型,手机通讯,智能手机,百草味,颜色: 星空灰,百草味官方正品百草味 智能手机 082型，颜色: 星空灰。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,百草味官方正品百草味 智能手机 082型，颜色: 星空灰。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000083,李宁 智能手机 083型,手机通讯,智能手机,李宁,规格: Lite版,李宁官方正品李宁 智能手机 083型，规格: Lite版。支持全国联保，支持5G全网通。已通过手机通讯行业标准认证。,李宁官方正品李宁 智能手机 083型，规格: Lite版。支持全国联保，支持5G全网通。已通过手机通讯行业标准认证。
product,SPU000084,百草味 功能手机 084型,手机通讯,功能手机,百草味,颜色: 经典黑,百草味百草味 功能手机 084型，颜色: 经典黑。手机通讯品类热销产品，累计好评17万+。支持5G全网通,百草味百草味 功能手机 084型，颜色: 经典黑。手机通讯品类热销产品，累计好评17万+。支持5G全网通
product,SPU000085,资生堂 功能手机 085型,手机通讯,功能手机,资生堂,颜色: 经典黑,资生堂官方正品资生堂 功能手机 085型，颜色: 经典黑。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,资生堂官方正品资生堂 功能手机 085型，颜色: 经典黑。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000086,蒙牛 功能手机 086型,手机通讯,功能手机,蒙牛,规格: 旗舰版 | 重量: 10.3kg,蒙牛蒙牛 功能手机 086型，规格: 旗舰版 | 重量: 10.3kg。手机通讯品类热销产品，累计好评34万+。支持5G全网通,蒙牛蒙牛 功能手机 086型，规格: 旗舰版 | 重量: 10.3kg。手机通讯品类热销产品，累计好评34万+。支持5G全网通
product,SPU000087,美的 功能手机 087型,手机通讯,功能手机,美的,规格: 标准版 | 重量: 21.7kg | 颜色: 经典黑,美的官方正品美的 功能手机 087型，规格: 标准版 | 重量: 21.7kg | 颜色: 经典黑。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。,美的官方正品美的 功能手机 087型，规格: 标准版 | 重量: 21.7kg | 颜色: 经典黑。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。
product,SPU000088,科沃斯 功能手机 088型,手机通讯,功能手机,科沃斯,重量: 15.0kg | 颜色: 星空灰,科沃斯官方正品科沃斯 功能手机 088型，重量: 15.0kg | 颜色: 星空灰。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。,科沃斯官方正品科沃斯 功能手机 088型，重量: 15.0kg | 颜色: 星空灰。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。
product,SPU000089,欧莱雅 功能手机 089型,手机通讯,功能手机,欧莱雅,重量: 20.4kg | 规格: 升级版 | 颜色: 雾霾蓝,欧莱雅欧莱雅 功能手机 089型，重量: 20.4kg | 规格: 升级版 | 颜色: 雾霾蓝。手机通讯品类热销产品，累计好评17万+。120Hz高刷屏,欧莱雅欧莱雅 功能手机 089型，重量: 20.4kg | 规格: 升级版 | 颜色: 雾霾蓝。手机通讯品类热销产品，累计好评17万+。120Hz高刷屏
product,SPU000090,科沃斯 功能手机 090型,手机通讯,功能手机,科沃斯,颜色: 经典黑 | 规格: 升级版 | 重量: 21.8kg,科沃斯官方正品科沃斯 功能手机 090型，颜色: 经典黑 | 规格: 升级版 | 重量: 21.8kg。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。,科沃斯官方正品科沃斯 功能手机 090型，颜色: 经典黑 | 规格: 升级版 | 重量: 21.8kg。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。
product,SPU000091,耐克 功能手机 091型,手机通讯,功能手机,耐克,重量: 9.5kg | 规格: 升级版 | 颜色: 珍珠白,【耐克旗舰店】耐克 功能手机 091型，重量: 9.5kg | 规格: 升级版 | 颜色: 珍珠白。超长续航5000mAh。现在下单享赠品随单送。,【耐克旗舰店】耐克 功能手机 091型，重量: 9.5kg | 规格: 升级版 | 颜色: 珍珠白。超长续航5000mAh。现在下单享赠品随单送。
product,SPU000092,兰蔻 功能手机 092型,手机通讯,功能手机,兰蔻,重量: 3.5kg | 颜色: 星空灰 | 规格: 升级版,兰蔻官方正品兰蔻 功能手机 092型，重量: 3.5kg | 颜色: 星空灰 | 规格: 升级版。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。,兰蔻官方正品兰蔻 功能手机 092型，重量: 3.5kg | 颜色: 星空灰 | 规格: 升级版。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。
product,SPU000093,李宁 功能手机 093型,手机通讯,功能手机,李宁,颜色: 珍珠白 | 重量: 1.2kg,李宁官方正品李宁 功能手机 093型，颜色: 珍珠白 | 重量: 1.2kg。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,李宁官方正品李宁 功能手机 093型，颜色: 珍珠白 | 重量: 1.2kg。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000094,海尔 功能手机 094型,手机通讯,功能手机,海尔,规格: 旗舰版 | 颜色: 星空灰,【海尔旗舰店】海尔 功能手机 094型，规格: 旗舰版 | 颜色: 星空灰。支持5G全网通。现在下单享买二免一。,【海尔旗舰店】海尔 功能手机 094型，规格: 旗舰版 | 颜色: 星空灰。支持5G全网通。现在下单享买二免一。
product,SPU000095,耐克 功能手机 095型,手机通讯,功能手机,耐克,规格: 标准版 | 重量: 9.7kg,【耐克旗舰店】耐克 功能手机 095型，规格: 标准版 | 重量: 9.7kg。高清AI四摄。现在下单享限时包邮。,【耐克旗舰店】耐克 功能手机 095型，规格: 标准版 | 重量: 9.7kg。高清AI四摄。现在下单享限时包邮。
product,SPU000096,资生堂 功能手机 096型,手机通讯,功能手机,资生堂,重量: 19.5kg,【资生堂旗舰店】资生堂 功能手机 096型，重量: 19.5kg。超长续航5000mAh。现在下单享30天价保。,【资生堂旗舰店】资生堂 功能手机 096型，重量: 19.5kg。超长续航5000mAh。现在下单享30天价保。
product,SPU000097,蒙牛 功能手机 097型,手机通讯,功能手机,蒙牛,规格: 升级版,【蒙牛旗舰店】蒙牛 功能手机 097型，规格: 升级版。超长续航5000mAh。现在下单享限时包邮。,【蒙牛旗舰店】蒙牛 功能手机 097型，规格: 升级版。超长续航5000mAh。现在下单享限时包邮。
product,SPU000098,科沃斯 功能手机 098型,手机通讯,功能手机,科沃斯,颜色: 经典黑 | 重量: 5.2kg,【科沃斯旗舰店】科沃斯 功能手机 098型，颜色: 经典黑 | 重量: 5.2kg。120Hz高刷屏。现在下单享30天价保。,【科沃斯旗舰店】科沃斯 功能手机 098型，颜色: 经典黑 | 重量: 5.2kg。120Hz高刷屏。现在下单享30天价保。
product,SPU000099,阿迪达斯 功能手机 099型,手机通讯,功能手机,阿迪达斯,颜色: 雾霾蓝,【阿迪达斯旗舰店】阿迪达斯 功能手机 099型，颜色: 雾霾蓝。高清AI四摄。现在下单享30天价保。,【阿迪达斯旗舰店】阿迪达斯 功能手机 099型，颜色: 雾霾蓝。高清AI四摄。现在下单享30天价保。
product,SPU000100,良品铺子 功能手机 100型,手机通讯,功能手机,良品铺子,规格: 标准版 | 颜色: 樱花粉 | 重量: 9.5kg,良品铺子官方正品良品铺子 功能手机 100型，规格: 标准版 | 颜色: 樱花粉 | 重量: 9.5kg。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。,良品铺子官方正品良品铺子 功能手机 100型，规格: 标准版 | 颜色: 樱花粉 | 重量: 9.5kg。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。
product,SPU000101,良品铺子 功能手机 101型,手机通讯,功能手机,良品铺子,颜色: 雾霾蓝 | 重量: 9.8kg,良品铺子良品铺子 功能手机 101型，颜色: 雾霾蓝 | 重量: 9.8kg。手机通讯品类热销产品，累计好评42万+。高清AI四摄,良品铺子良品铺子 功能手机 101型，颜色: 雾霾蓝 | 重量: 9.8kg。手机通讯品类热销产品，累计好评42万+。高清AI四摄
product,SPU000102,安踏 功能手机 102型,手机通讯,功能手机,安踏,颜色: 雾霾蓝 | 重量: 18.5kg,安踏安踏 功能手机 102型，颜色: 雾霾蓝 | 重量: 18.5kg。手机通讯品类热销产品，累计好评27万+。120Hz高刷屏,安踏安踏 功能手机 102型，颜色: 雾霾蓝 | 重量: 18.5kg。手机通讯品类热销产品，累计好评27万+。120Hz高刷屏
product,SPU000103,三星 功能手机 103型,手机通讯,功能手机,三星,颜色: 樱花粉 | 规格: 标准版 | 重量: 1.4kg,【三星旗舰店】三星 功能手机 103型，颜色: 樱花粉 | 规格: 标准版 | 重量: 1.4kg。120Hz高刷屏。现在下单享赠品随单送。,【三星旗舰店】三星 功能手机 103型，颜色: 樱花粉 | 规格: 标准版 | 重量: 1.4kg。120Hz高刷屏。现在下单享赠品随单送。
product,SPU000104,良品铺子 功能手机 104型,手机通讯,功能手机,良品铺子,重量: 21.0kg | 颜色: 珍珠白 | 规格: 旗舰版,良品铺子官方正品良品铺子 功能手机 104型，重量: 21.0kg | 颜色: 珍珠白 | 规格: 旗舰版。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。,良品铺子官方正品良品铺子 功能手机 104型，重量: 21.0kg | 颜色: 珍珠白 | 规格: 旗舰版。支持全国联保，120Hz高刷屏。已通过手机通讯行业标准认证。
product,SPU000105,资生堂 功能手机 105型,手机通讯,功能手机,资生堂,规格: 旗舰版,资生堂资生堂 功能手机 105型，规格: 旗舰版。手机通讯品类热销产品，累计好评4万+。支持5G全网通,资生堂资生堂 功能手机 105型，规格: 旗舰版。手机通讯品类热销产品，累计好评4万+。支持5G全网通
product,SPU000106,百草味 功能手机 106型,手机通讯,功能手机,百草味,重量: 16.2kg | 规格: Pro版,百草味官方正品百草味 功能手机 106型，重量: 16.2kg | 规格: Pro版。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,百草味官方正品百草味 功能手机 106型，重量: 16.2kg | 规格: Pro版。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
